Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
188,0:14:33,0:14:36,873,"Well, we probably ought to go through it, you know?",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 51,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.166842,
        ""joy"": 0.185073,
        ""fear"": 0.184247,
        ""disgust"": 0.028649,
        ""anger"": 0.072014
      }
    }
  }
}",en,0.166842,0.185073,0.184247,0.028649,0.072014
189,0:14:36,0:14:38,876,There might be some antiques down here worth a lot.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 51,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.150154,
        ""joy"": 0.831921,
        ""fear"": 0.011397,
        ""disgust"": 0.017374,
        ""anger"": 0.025993
      }
    }
  }
}",en,0.150154,0.831921,0.011397,0.017374,0.025993
190,0:14:38,0:14:41,878,"Yeah, or just a lot of junk the previous owner didn't want.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 59,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.161136,
        ""joy"": 0.044319,
        ""fear"": 0.061832,
        ""disgust"": 0.150246,
        ""anger"": 0.168145
      }
    }
  }
}",en,0.161136,0.044319,0.061832,0.150246,0.168145
191,0:14:42,0:14:44,882, It's ours now.  Knock yourself out.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 36,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.11197,
        ""joy"": 0.26144,
        ""fear"": 0.113814,
        ""disgust"": 0.033459,
        ""anger"": 0.33414
      }
    }
  }
}",en,0.11197,0.26144,0.113814,0.033459,0.33414
192,0:14:44,0:14:46,884, I'm gonna make some coffee.  Okay.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.217656,
        ""joy"": 0.415342,
        ""fear"": 0.092176,
        ""disgust"": 0.023877,
        ""anger"": 0.060061
      }
    }
  }
}",en,0.217656,0.415342,0.092176,0.023877,0.060061
193,0:14:46,0:14:48,886,I'm gonna see if I can get this furnace working.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 48,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.415982,
        ""joy"": 0.16737,
        ""fear"": 0.089238,
        ""disgust"": 0.046215,
        ""anger"": 0.038212
      }
    }
  }
}",en,0.415982,0.16737,0.089238,0.046215,0.038212
194,0:14:49,0:14:50,889,"Yeah, that'd be nice. It's freezing.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 36,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.10819,
        ""joy"": 0.510861,
        ""fear"": 0.061569,
        ""disgust"": 0.006975,
        ""anger"": 0.231369
      }
    }
  }
}",en,0.10819,0.510861,0.061569,0.006975,0.231369
195,0:14:51,0:14:52,891,Yeah.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.150201,
        ""joy"": 0.782273,
        ""fear"": 0.058037,
        ""disgust"": 0.015732,
        ""anger"": 0.046111
      }
    }
  }
}",en,0.150201,0.782273,0.058037,0.015732,0.046111
196,0:15:1,0:15:2,901,Hmm.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 4,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.113076,
        ""joy"": 0.515483,
        ""fear"": 0.218329,
        ""disgust"": 0.008761,
        ""anger"": 0.040008
      }
    }
  }
}",en,0.113076,0.515483,0.218329,0.008761,0.040008
197,0:15:5,0:15:8,905,"Sadie! Come here, Sadie!",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.593148,
        ""joy"": 0.22787,
        ""fear"": 0.032532,
        ""disgust"": 0.011077,
        ""anger"": 0.033498
      }
    }
  }
}",en,0.593148,0.22787,0.032532,0.011077,0.033498
198,0:15:8,0:15:9,908,Mommy!,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 6,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.335106,
        ""joy"": 0.913418,
        ""fear"": 0.065098,
        ""disgust"": 0.026105,
        ""anger"": 0.016799
      }
    }
  }
}",en,0.335106,0.913418,0.065098,0.026105,0.016799
199,0:15:10,0:15:12,910,"Mommy, where's Sadie?",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.545864,
        ""joy"": 0.32424,
        ""fear"": 0.069751,
        ""disgust"": 0.010741,
        ""anger"": 0.021485
      }
    }
  }
}",en,0.545864,0.32424,0.069751,0.010741,0.021485
200,0:15:12,0:15:16,912,"She's outside. You know, I'm sure she's hungry by now. Why don't you go and get her.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 84,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.327236,
        ""joy"": 0.150784,
        ""fear"": 0.181314,
        ""disgust"": 0.029509,
        ""anger"": 0.158771
      }
    }
  }
}",en,0.327236,0.150784,0.181314,0.029509,0.158771
201,0:15:17,0:15:18,917," Whoa.  Morning, Dad.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.159621,
        ""joy"": 0.727814,
        ""fear"": 0.074216,
        ""disgust"": 0.014211,
        ""anger"": 0.032978
      }
    }
  }
}",en,0.159621,0.727814,0.074216,0.014211,0.032978
202,0:15:18,0:15:20,918, Can you hold this?  Sure.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.193746,
        ""joy"": 0.255761,
        ""fear"": 0.12604,
        ""disgust"": 0.034791,
        ""anger"": 0.087488
      }
    }
  }
}",en,0.193746,0.255761,0.12604,0.034791,0.087488
203,0:15:21,0:15:22,921," Sadie!  Slow it down, Scoot.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.361294,
        ""joy"": 0.317324,
        ""fear"": 0.3012,
        ""disgust"": 0.045633,
        ""anger"": 0.047182
      }
    }
  }
}",en,0.361294,0.317324,0.3012,0.045633,0.047182
204,0:15:22,0:15:24,922, Roger.  Yeah.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.131786,
        ""joy"": 0.53193,
        ""fear"": 0.211528,
        ""disgust"": 0.060626,
        ""anger"": 0.034377
      }
    }
  }
}",en,0.131786,0.53193,0.211528,0.060626,0.034377
205,0:15:24,0:15:27,924,"This clock stopped at 3:07, and so did the one in the hallway.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 62,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.215044,
        ""joy"": 0.01882,
        ""fear"": 0.234938,
        ""disgust"": 0.328935,
        ""anger"": 0.120691
      }
    }
  }
}",en,0.215044,0.01882,0.234938,0.328935,0.120691
206,0:15:27,0:15:29,927,That's weird.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 13,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.326348,
        ""joy"": 0.046187,
        ""fear"": 0.308638,
        ""disgust"": 0.034364,
        ""anger"": 0.07167
      }
    }
  }
}",en,0.326348,0.046187,0.308638,0.034364,0.07167
207,0:15:30,0:15:32,930,Maybe it got knocked around in the move.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.443738,
        ""joy"": 0.026069,
        ""fear"": 0.531723,
        ""disgust"": 0.042279,
        ""anger"": 0.125533
      }
    }
  }
}",en,0.443738,0.026069,0.531723,0.042279,0.125533
208,0:15:32,0:15:35,932,"Speaking of knocked around, what did you do to me last night?",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 61,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.301267,
        ""joy"": 0.05041,
        ""fear"": 0.538279,
        ""disgust"": 0.033848,
        ""anger"": 0.107278
      }
    }
  }
}",en,0.301267,0.05041,0.538279,0.033848,0.107278
209,0:15:36,0:15:38,936, Ouch. I didn't do that. Did I?  I don't know.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 46,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.419034,
        ""joy"": 0.059817,
        ""fear"": 0.242151,
        ""disgust"": 0.042051,
        ""anger"": 0.12741
      }
    }
  }
}",en,0.419034,0.059817,0.242151,0.042051,0.12741
210,0:15:38,0:15:41,938,Sadie!,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 6,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.593048,
        ""joy"": 0.219832,
        ""fear"": 0.032223,
        ""disgust"": 0.013539,
        ""anger"": 0.033441
      }
    }
  }
}",en,0.593048,0.219832,0.032223,0.013539,0.033441
211,0:15:51,0:15:53,951,April! April!,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 13,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.092542,
        ""joy"": 0.638239,
        ""fear"": 0.119035,
        ""disgust"": 0.021143,
        ""anger"": 0.062014
      }
    }
  }
}",en,0.092542,0.638239,0.119035,0.021143,0.062014
212,0:15:53,0:15:56,953,What's...? April! What's going on?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 34,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.129788,
        ""joy"": 0.326381,
        ""fear"": 0.183555,
        ""disgust"": 0.0355,
        ""anger"": 0.068505
      }
    }
  }
}",en,0.129788,0.326381,0.183555,0.0355,0.068505
213,0:15:56,0:15:58,956," What happened?  Oh, my God!",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.189081,
        ""joy"": 0.374307,
        ""fear"": 0.185529,
        ""disgust"": 0.0332,
        ""anger"": 0.09902
      }
    }
  }
}",en,0.189081,0.374307,0.185529,0.0332,0.09902
214,0:15:59,0:16:0,959,"Oh, Sadie.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.636766,
        ""joy"": 0.198481,
        ""fear"": 0.032287,
        ""disgust"": 0.008001,
        ""anger"": 0.028884
      }
    }
  }
}",en,0.636766,0.198481,0.032287,0.008001,0.028884
215,0:16:10,0:16:12,970,We keep everything locked in here.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 34,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.533206,
        ""joy"": 0.004589,
        ""fear"": 0.2771,
        ""disgust"": 0.027357,
        ""anger"": 0.332445
      }
    }
  }
}",en,0.533206,0.004589,0.2771,0.027357,0.332445
216,0:16:13,0:16:14,973,Feel free to look around.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.199916,
        ""joy"": 0.726976,
        ""fear"": 0.091993,
        ""disgust"": 0.009824,
        ""anger"": 0.027358
      }
    }
  }
}",en,0.199916,0.726976,0.091993,0.009824,0.027358
217,0:16:15,0:16:16,975,Just don't touch anything.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.291096,
        ""joy"": 0.009615,
        ""fear"": 0.333287,
        ""disgust"": 0.221743,
        ""anger"": 0.063723
      }
    }
  }
}",en,0.291096,0.009615,0.333287,0.221743,0.063723
218,0:16:19,0:16:20,979,Wow.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 4,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.159868,
        ""joy"": 0.872481,
        ""fear"": 0.035277,
        ""disgust"": 0.118304,
        ""anger"": 0.02493
      }
    }
  }
}",en,0.159868,0.872481,0.035277,0.118304,0.02493
219,0:16:22,0:16:23,982,This is crazy.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.171941,
        ""joy"": 0.265718,
        ""fear"": 0.138505,
        ""disgust"": 0.0282,
        ""anger"": 0.19608
      }
    }
  }
}",en,0.171941,0.265718,0.138505,0.0282,0.19608
220,0:16:25,0:16:28,985,So all these are taken from cases you've investigated?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 54,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.482117,
        ""joy"": 0.021554,
        ""fear"": 0.174263,
        ""disgust"": 0.056031,
        ""anger"": 0.05157
      }
    }
  }
}",en,0.482117,0.021554,0.174263,0.056031,0.05157
221,0:16:28,0:16:32,988,"That's right. Everything you see in here is either haunted, cursed...",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 69,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.346476,
        ""joy"": 0.17051,
        ""fear"": 0.303772,
        ""disgust"": 0.021145,
        ""anger"": 0.119251
      }
    }
  }
}",en,0.346476,0.17051,0.303772,0.021145,0.119251
222,0:16:32,0:16:35,992,...or has been used in some kind of ritualistic practice.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 57,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.029247,
        ""joy"": 0.448857,
        ""fear"": 0.233159,
        ""disgust"": 0.025714,
        ""anger"": 0.019634
      }
    }
  }
}",en,0.029247,0.448857,0.233159,0.025714,0.019634
223,0:16:36,0:16:38,996,Nothing's a toy.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.10713,
        ""joy"": 0.380919,
        ""fear"": 0.186861,
        ""disgust"": 0.069226,
        ""anger"": 0.051973
      }
    }
  }
}",en,0.10713,0.380919,0.186861,0.069226,0.051973
224,0:16:38,0:16:39,998,Not even the toy monkey.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.135596,
        ""joy"": 0.337913,
        ""fear"": 0.445237,
        ""disgust"": 0.062047,
        ""anger"": 0.167388
      }
    }
  }
}",en,0.135596,0.337913,0.445237,0.062047,0.167388
225,0:16:41,0:16:42,1001,Don't touch it.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 15,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.291096,
        ""joy"": 0.009615,
        ""fear"": 0.333287,
        ""disgust"": 0.221743,
        ""anger"": 0.063723
      }
    }
  }
}",en,0.291096,0.009615,0.333287,0.221743,0.063723
226,0:16:44,0:16:49,1004,"Oh, ahem. Well, isn't it scary, or doesn't it worry you...",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.099515,
        ""joy"": 0.291908,
        ""fear"": 0.527923,
        ""disgust"": 0.007791,
        ""anger"": 0.119917
      }
    }
  }
}",en,0.099515,0.291908,0.527923,0.007791,0.119917
227,0:16:49,0:16:51,1009,...to have all these items right in your home?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 46,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.450874,
        ""joy"": 0.13405,
        ""fear"": 0.147882,
        ""disgust"": 0.01966,
        ""anger"": 0.038359
      }
    }
  }
}",en,0.450874,0.13405,0.147882,0.01966,0.038359
228,0:16:52,0:16:55,1012,That's why we have a priest that comes by once a month to bless the room.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 73,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.050832,
        ""joy"": 0.894324,
        ""fear"": 0.068228,
        ""disgust"": 0.01108,
        ""anger"": 0.014745
      }
    }
  }
}",en,0.050832,0.894324,0.068228,0.01108,0.014745
229,0:16:55,0:16:56,1015,"Well, the way I see it is:",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.217398,
        ""joy"": 0.439171,
        ""fear"": 0.108654,
        ""disgust"": 0.026619,
        ""anger"": 0.04342
      }
    }
  }
}",en,0.217398,0.439171,0.108654,0.026619,0.04342
230,0:16:56,0:16:59,1016,It's safer for these things to be in here than out there.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 57,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.176069,
        ""joy"": 0.689619,
        ""fear"": 0.121464,
        ""disgust"": 0.024603,
        ""anger"": 0.016119
      }
    }
  }
}",en,0.176069,0.689619,0.121464,0.024603,0.016119
231,0:16:59,0:17:1,1019,It's kind of like keeping guns off the street.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 46,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.113201,
        ""joy"": 0.397555,
        ""fear"": 0.545478,
        ""disgust"": 0.082938,
        ""anger"": 0.038928
      }
    }
  }
}",en,0.113201,0.397555,0.545478,0.082938,0.038928
232,0:17:1,0:17:4,1021,Why not just throw them in an incinerator? Destroy them.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 56,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.114407,
        ""joy"": 0.009377,
        ""fear"": 0.141835,
        ""disgust"": 0.279768,
        ""anger"": 0.619372
      }
    }
  }
}",en,0.114407,0.009377,0.141835,0.279768,0.619372
233,0:17:4,0:17:6,1024,"Well, that would only destroy the vessel.",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.2075,
        ""joy"": 0.01386,
        ""fear"": 0.221437,
        ""disgust"": 0.013743,
        ""anger"": 0.571747
      }
    }
  }
}",en,0.2075,0.01386,0.221437,0.013743,0.571747
234,0:17:7,0:17:10,1027,Sometimes it's better to keep the genie in the bottle.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 54,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.545675,
        ""joy"": 0.217841,
        ""fear"": 0.059529,
        ""disgust"": 0.0207,
        ""anger"": 0.084155
      }
    }
  }
}",en,0.545675,0.217841,0.059529,0.0207,0.084155
235,0:17:11,0:17:14,1031,"Say, is the, uh, Annabelle doll here?",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.212474,
        ""joy"": 0.127522,
        ""fear"": 0.233728,
        ""disgust"": 0.122754,
        ""anger"": 0.013009
      }
    }
  }
}",en,0.212474,0.127522,0.233728,0.122754,0.013009
236,0:17:16,0:17:17,1036,Right this way.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 15,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
237,0:17:19,0:17:21,1039,Yeah.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.150201,
        ""joy"": 0.782273,
        ""fear"": 0.058037,
        ""disgust"": 0.015732,
        ""anger"": 0.046111
      }
    }
  }
}",en,0.150201,0.782273,0.058037,0.015732,0.046111
238,0:17:29,0:17:32,1049, You said she's a conduit?  That's right.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.266625,
        ""joy"": 0.262947,
        ""fear"": 0.107319,
        ""disgust"": 0.029638,
        ""anger"": 0.062112
      }
    }
  }
}",en,0.266625,0.262947,0.107319,0.029638,0.062112
239,0:17:32,0:17:33,1052,What does that mean?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 20,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165794,
        ""joy"": 0.160991,
        ""fear"": 0.214454,
        ""disgust"": 0.041198,
        ""anger"": 0.077001
      }
    }
  }
}",en,0.165794,0.160991,0.214454,0.041198,0.077001
240,0:17:33,0:17:37,1053,A very powerful demonic has latched itself onto her.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 52,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.084474,
        ""joy"": 0.145224,
        ""fear"": 0.243348,
        ""disgust"": 0.007425,
        ""anger"": 0.407999
      }
    }
  }
}",en,0.084474,0.145224,0.243348,0.007425,0.407999
241,0:17:37,0:17:40,1057,So when you guys investigate these hauntings...,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 47,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.159208,
        ""joy"": 0.224886,
        ""fear"": 0.271105,
        ""disgust"": 0.029652,
        ""anger"": 0.02974
      }
    }
  }
}",en,0.159208,0.224886,0.271105,0.029652,0.02974
242,0:17:40,0:17:43,1060,...how do you stop them from latching onto you?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 47,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.575413,
        ""joy"": 0.013725,
        ""fear"": 0.102448,
        ""disgust"": 0.034216,
        ""anger"": 0.146117
      }
    }
  }
}",en,0.575413,0.013725,0.102448,0.034216,0.146117
243,0:17:43,0:17:44,1063,We have to take great precaution.,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.079534,
        ""joy"": 0.826029,
        ""fear"": 0.049968,
        ""disgust"": 0.0046,
        ""anger"": 0.028577
      }
    }
  }
}",en,0.079534,0.826029,0.049968,0.0046,0.028577
244,0:17:45,0:17:46,1065,But what about your wife?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.166705,
        ""joy"": 0.281522,
        ""fear"": 0.102218,
        ""disgust"": 0.047737,
        ""anger"": 0.066513
      }
    }
  }
}",en,0.166705,0.281522,0.102218,0.047737,0.066513
245,0:17:47,0:17:48,1067,What about her?,The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 15,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165794,
        ""joy"": 0.160991,
        ""fear"": 0.214454,
        ""disgust"": 0.041198,
        ""anger"": 0.077001
      }
    }
  }
}",en,0.165794,0.160991,0.214454,0.041198,0.077001
246,0:17:50,0:17:51,1070,"Well, Father Gordon told me that...",The Conjuring,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.105119,
        ""joy"": 0.351724,
        ""fear"": 0.033686,
        ""disgust"": 0.039413,
        ""anger"": 0.159994
      }
    }
  }
}",en,0.105119,0.351724,0.033686,0.039413,0.159994
